hilo,fase,tipoError,item,error
taskExecutor-2,PROCESS,InvalidDataException,"Transaccion{id=506, fecha=2024-06-10, monto=-200, tipo='invalid'}","Transaccion 506 con tipo no valido: invalid"
taskExecutor-2,PROCESS,InvalidDataException,"Transaccion{id=507, fecha=2024-04-05, monto=0, tipo='invalid'}","Transaccion 507 con tipo no valido: invalid"
taskExecutor-2,PROCESS,InvalidDataException,"Transaccion{id=511, fecha=2024-02-22, monto=-200, tipo='invalid'}","Transaccion 511 con tipo no valido: invalid"
taskExecutor-2,PROCESS,InvalidDataException,"Transaccion{id=512, fecha=2024-08-14, monto=700, tipo='credito'}","Transaccion duplicada omitida: Transaccion{id=512, fecha=2024-08-14, monto=700, tipo='credito'}"
taskExecutor-2,PROCESS,InvalidDataException,"Transaccion{id=513, fecha=2024-01-10, monto=3000, tipo='desconocido'}","Transaccion 513 con tipo no valido: desconocido"
taskExecutor-2,PROCESS,InvalidDataException,"Transaccion{id=514, fecha=2024-10-20, monto=-200, tipo='invalid'}","Transaccion 514 con tipo no valido: invalid"
taskExecutor-2,PROCESS,InvalidDataException,"Transaccion{id=516, fecha=2024-08-21, monto=-200, tipo='desconocido'}","Transaccion 516 con tipo no valido: desconocido"
taskExecutor-2,PROCESS,InvalidDataException,"Transaccion{id=517, fecha=2024-04-17, monto=null, tipo='debito'}","Transaccion incompleta: Transaccion{id=517, fecha=2024-04-17, monto=null, tipo='debito'}"
taskExecutor-2,PROCESS,InvalidDataException,"Transaccion{id=518, fecha=2024-03-02, monto=null, tipo='invalid'}","Transaccion incompleta: Transaccion{id=518, fecha=2024-03-02, monto=null, tipo='invalid'}"
taskExecutor-2,PROCESS,InvalidDataException,"Transaccion{id=519, fecha=2024-08-24, monto=-200, tipo='invalid'}","Transaccion 519 con tipo no valido: invalid"
taskExecutor-2,PROCESS,InvalidDataException,"Transaccion{id=522, fecha=2024-06-12, monto=1500, tipo='invalid'}","Transaccion 522 con tipo no valido: invalid"
taskExecutor-2,PROCESS,InvalidDataException,"Transaccion{id=523, fecha=2024-02-03, monto=1000, tipo='invalid'}","Transaccion 523 con tipo no valido: invalid"
taskExecutor-2,PROCESS,InvalidDataException,"Transaccion{id=524, fecha=2024-11-12, monto=1200, tipo='invalid'}","Transaccion 524 con tipo no valido: invalid"
taskExecutor-2,PROCESS,InvalidDataException,"Transaccion{id=526, fecha=2024-03-26, monto=700, tipo='invalid'}","Transaccion 526 con tipo no valido: invalid"
taskExecutor-2,PROCESS,InvalidDataException,"Transaccion{id=528, fecha=2024-06-13, monto=3000, tipo='invalid'}","Transaccion 528 con tipo no valido: invalid"
taskExecutor-2,PROCESS,InvalidDataException,"Transaccion{id=530, fecha=2024-07-10, monto=700, tipo='invalid'}","Transaccion 530 con tipo no valido: invalid"
taskExecutor-2,PROCESS,InvalidDataException,"Transaccion{id=533, fecha=2024-11-18, monto=1500, tipo='credito'}","Transaccion duplicada omitida: Transaccion{id=533, fecha=2024-11-18, monto=1500, tipo='credito'}"
taskExecutor-2,PROCESS,InvalidDataException,"Transaccion{id=534, fecha=2024-05-15, monto=3000, tipo='invalid'}","Transaccion 534 con tipo no valido: invalid"
taskExecutor-2,READ,FlatFileParseException,"525,2024-13-01,700,invalid","Parsing error at line: 526 in resource=[class path resource [data/transacciones.csv]], input=[525,2024-13-01,700,invalid]"
taskExecutor-2,PROCESS,InvalidDataException,"Transaccion{id=535, fecha=2024-10-19, monto=1000, tipo='desconocido'}","Transaccion 535 con tipo no valido: desconocido"
taskExecutor-2,PROCESS,InvalidDataException,"Transaccion{id=537, fecha=2024-08-25, monto=null, tipo='credito'}","Transaccion incompleta: Transaccion{id=537, fecha=2024-08-25, monto=null, tipo='credito'}"
taskExecutor-2,PROCESS,InvalidDataException,"Transaccion{id=542, fecha=2024-01-07, monto=null, tipo='debito'}","Transaccion incompleta: Transaccion{id=542, fecha=2024-01-07, monto=null, tipo='debito'}"
taskExecutor-2,READ,FlatFileParseException,"543,2024-13-01,1500,invalid","Parsing error at line: 544 in resource=[class path resource [data/transacciones.csv]], input=[543,2024-13-01,1500,invalid]"
taskExecutor-2,PROCESS,InvalidDataException,"Transaccion{id=549, fecha=2024-11-05, monto=null, tipo='credito'}","Transaccion incompleta: Transaccion{id=549, fecha=2024-11-05, monto=null, tipo='credito'}"
taskExecutor-2,PROCESS,InvalidDataException,"Transaccion{id=550, fecha=2024-05-25, monto=800, tipo='debito'}","Transaccion duplicada omitida: Transaccion{id=550, fecha=2024-05-25, monto=800, tipo='debito'}"
taskExecutor-2,PROCESS,InvalidDataException,"Transaccion{id=551, fecha=2024-03-11, monto=null, tipo='credito'}","Transaccion incompleta: Transaccion{id=551, fecha=2024-03-11, monto=null, tipo='credito'}"
taskExecutor-2,PROCESS,InvalidDataException,"Transaccion{id=552, fecha=2024-06-01, monto=800, tipo='invalid'}","Transaccion 552 con tipo no valido: invalid"
taskExecutor-2,PROCESS,InvalidDataException,"Transaccion{id=553, fecha=2024-10-16, monto=1500, tipo='debito'}","Transaccion duplicada omitida: Transaccion{id=553, fecha=2024-10-16, monto=1500, tipo='debito'}"
taskExecutor-2,PROCESS,InvalidDataException,"Transaccion{id=557, fecha=2024-09-06, monto=null, tipo='debito'}","Transaccion incompleta: Transaccion{id=557, fecha=2024-09-06, monto=null, tipo='debito'}"
taskExecutor-2,PROCESS,InvalidDataException,"Transaccion{id=558, fecha=2024-10-21, monto=700, tipo='invalid'}","Transaccion 558 con tipo no valido: invalid"
taskExecutor-2,PROCESS,InvalidDataException,"Transaccion{id=559, fecha=2024-12-26, monto=-200, tipo='desconocido'}","Transaccion 559 con tipo no valido: desconocido"
taskExecutor-2,PROCESS,InvalidDataException,"Transaccion{id=561, fecha=2024-01-05, monto=1500, tipo='invalid'}","Transaccion 561 con tipo no valido: invalid"
taskExecutor-2,PROCESS,InvalidDataException,"Transaccion{id=562, fecha=2024-01-19, monto=800, tipo='credito'}","Transaccion duplicada omitida: Transaccion{id=562, fecha=2024-01-19, monto=800, tipo='credito'}"
taskExecutor-2,PROCESS,InvalidDataException,"Transaccion{id=565, fecha=2024-11-11, monto=null, tipo='invalid'}","Transaccion incompleta: Transaccion{id=565, fecha=2024-11-11, monto=null, tipo='invalid'}"
taskExecutor-2,READ,FlatFileParseException,"560,2024-13-01,-200,credito","Parsing error at line: 561 in resource=[class path resource [data/transacciones.csv]], input=[560,2024-13-01,-200,credito]"
taskExecutor-2,PROCESS,InvalidDataException,"Transaccion{id=569, fecha=2024-06-05, monto=1200, tipo='desconocido'}","Transaccion 569 con tipo no valido: desconocido"
taskExecutor-2,PROCESS,InvalidDataException,"Transaccion{id=570, fecha=2024-03-20, monto=1200, tipo='desconocido'}","Transaccion 570 con tipo no valido: desconocido"
taskExecutor-2,PROCESS,InvalidDataException,"Transaccion{id=573, fecha=2024-06-29, monto=1200, tipo='credito'}","Transaccion duplicada omitida: Transaccion{id=573, fecha=2024-06-29, monto=1200, tipo='credito'}"
taskExecutor-2,PROCESS,InvalidDataException,"Transaccion{id=576, fecha=2024-04-11, monto=1000, tipo='invalid'}","Transaccion 576 con tipo no valido: invalid"
taskExecutor-2,PROCESS,InvalidDataException,"Transaccion{id=578, fecha=2024-12-05, monto=-200, tipo='invalid'}","Transaccion 578 con tipo no valido: invalid"
taskExecutor-2,PROCESS,InvalidDataException,"Transaccion{id=579, fecha=2024-05-01, monto=null, tipo='invalid'}","Transaccion incompleta: Transaccion{id=579, fecha=2024-05-01, monto=null, tipo='invalid'}"
taskExecutor-2,PROCESS,InvalidDataException,"Transaccion{id=580, fecha=2024-11-28, monto=700, tipo='invalid'}","Transaccion 580 con tipo no valido: invalid"
taskExecutor-2,PROCESS,InvalidDataException,"Transaccion{id=582, fecha=2024-03-20, monto=1500, tipo='invalid'}","Transaccion 582 con tipo no valido: invalid"
taskExecutor-2,PROCESS,InvalidDataException,"Transaccion{id=583, fecha=2024-02-22, monto=3000, tipo='invalid'}","Transaccion 583 con tipo no valido: invalid"
taskExecutor-2,PROCESS,InvalidDataException,"Transaccion{id=584, fecha=2024-01-09, monto=700, tipo='invalid'}","Transaccion 584 con tipo no valido: invalid"
taskExecutor-2,PROCESS,InvalidDataException,"Transaccion{id=594, fecha=2024-12-17, monto=null, tipo='debito'}","Transaccion incompleta: Transaccion{id=594, fecha=2024-12-17, monto=null, tipo='debito'}"
taskExecutor-2,PROCESS,InvalidDataException,"Transaccion{id=596, fecha=2024-09-27, monto=700, tipo='invalid'}","Transaccion 596 con tipo no valido: invalid"
taskExecutor-2,READ,FlatFileParseException,"595,2024-13-01,1000,debito","Parsing error at line: 596 in resource=[class path resource [data/transacciones.csv]], input=[595,2024-13-01,1000,debito]"
taskExecutor-2,PROCESS,InvalidDataException,"Transaccion{id=598, fecha=2024-04-06, monto=null, tipo='credito'}","Transaccion incompleta: Transaccion{id=598, fecha=2024-04-06, monto=null, tipo='credito'}"
taskExecutor-2,PROCESS,InvalidDataException,"Transaccion{id=600, fecha=2024-02-09, monto=1500, tipo='invalid'}","Transaccion 600 con tipo no valido: invalid"
taskExecutor-2,PROCESS,InvalidDataException,"Transaccion{id=601, fecha=2024-11-16, monto=1200, tipo='invalid'}","Transaccion 601 con tipo no valido: invalid"
taskExecutor-2,PROCESS,InvalidDataException,"Transaccion{id=605, fecha=2024-07-30, monto=null, tipo='invalid'}","Transaccion incompleta: Transaccion{id=605, fecha=2024-07-30, monto=null, tipo='invalid'}"
taskExecutor-2,PROCESS,InvalidDataException,"Transaccion{id=606, fecha=2024-05-16, monto=1000, tipo='desconocido'}","Transaccion 606 con tipo no valido: desconocido"
taskExecutor-2,READ,FlatFileParseException,"599,2024-13-01,700,debito","Parsing error at line: 600 in resource=[class path resource [data/transacciones.csv]], input=[599,2024-13-01,700,debito]"
taskExecutor-2,READ,FlatFileParseException,"603,2024-13-01,-200,credito","Parsing error at line: 604 in resource=[class path resource [data/transacciones.csv]], input=[603,2024-13-01,-200,credito]"
taskExecutor-2,PROCESS,InvalidDataException,"Transaccion{id=611, fecha=2024-11-24, monto=null, tipo='debito'}","Transaccion incompleta: Transaccion{id=611, fecha=2024-11-24, monto=null, tipo='debito'}"
taskExecutor-2,PROCESS,InvalidDataException,"Transaccion{id=614, fecha=2024-01-05, monto=null, tipo='debito'}","Transaccion incompleta: Transaccion{id=614, fecha=2024-01-05, monto=null, tipo='debito'}"
