hilo,fase,tipoError,item,error
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=30, fecha=2024-02-09, monto=-200, tipo='invalid'}","Transaccion 30 con tipo no valido: invalid"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=31, fecha=2024-04-11, monto=800, tipo='invalid'}","Transaccion 31 con tipo no valido: invalid"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=32, fecha=2024-01-01, monto=1500, tipo='invalid'}","Transaccion 32 con tipo no valido: invalid"
taskExecutor-1,READ,FlatFileParseException,"23,2024-13-01,1000,credito","Parsing error at line: 24 in resource=[class path resource [data/transacciones.csv]], input=[23,2024-13-01,1000,credito]"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=39, fecha=2024-11-18, monto=1200, tipo='invalid'}","Transaccion 39 con tipo no valido: invalid"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=43, fecha=2024-12-06, monto=-100, tipo='invalid'}","Transaccion 43 con tipo no valido: invalid"
taskExecutor-1,READ,FlatFileParseException,"40,2024-13-01,3000,credito","Parsing error at line: 41 in resource=[class path resource [data/transacciones.csv]], input=[40,2024-13-01,3000,credito]"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=45, fecha=2024-08-23, monto=null, tipo='credito'}","Transaccion incompleta: Transaccion{id=45, fecha=2024-08-23, monto=null, tipo='credito'}"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=47, fecha=2024-11-30, monto=1200, tipo='invalid'}","Transaccion 47 con tipo no valido: invalid"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=52, fecha=2024-03-16, monto=1000, tipo='invalid'}","Transaccion 52 con tipo no valido: invalid"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=53, fecha=2024-07-02, monto=null, tipo='debito'}","Transaccion incompleta: Transaccion{id=53, fecha=2024-07-02, monto=null, tipo='debito'}"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=54, fecha=2024-02-21, monto=800, tipo='desconocido'}","Transaccion 54 con tipo no valido: desconocido"
taskExecutor-1,READ,FlatFileParseException,"50,2024-13-01,1200,debito","Parsing error at line: 51 in resource=[class path resource [data/transacciones.csv]], input=[50,2024-13-01,1200,debito]"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=57, fecha=2024-07-27, monto=-200, tipo='invalid'}","Transaccion 57 con tipo no valido: invalid"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=60, fecha=2024-04-04, monto=-200, tipo='invalid'}","Transaccion 60 con tipo no valido: invalid"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=65, fecha=2024-10-16, monto=null, tipo='debito'}","Transaccion incompleta: Transaccion{id=65, fecha=2024-10-16, monto=null, tipo='debito'}"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=66, fecha=2024-05-28, monto=1500, tipo='invalid'}","Transaccion 66 con tipo no valido: invalid"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=68, fecha=2024-01-11, monto=3000, tipo='desconocido'}","Transaccion 68 con tipo no valido: desconocido"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=69, fecha=2024-09-29, monto=1500, tipo='invalid'}","Transaccion 69 con tipo no valido: invalid"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=70, fecha=2024-09-18, monto=null, tipo='desconocido'}","Transaccion incompleta: Transaccion{id=70, fecha=2024-09-18, monto=null, tipo='desconocido'}"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=72, fecha=2024-03-01, monto=-200, tipo='invalid'}","Transaccion 72 con tipo no valido: invalid"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=74, fecha=2024-07-30, monto=1000, tipo='invalid'}","Transaccion 74 con tipo no valido: invalid"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=79, fecha=2024-06-02, monto=null, tipo='invalid'}","Transaccion incompleta: Transaccion{id=79, fecha=2024-06-02, monto=null, tipo='invalid'}"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=80, fecha=2024-04-16, monto=1200, tipo='invalid'}","Transaccion 80 con tipo no valido: invalid"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=81, fecha=2024-06-18, monto=null, tipo='invalid'}","Transaccion incompleta: Transaccion{id=81, fecha=2024-06-18, monto=null, tipo='invalid'}"
taskExecutor-1,READ,FlatFileParseException,"77,2024-13-01,3000,invalid","Parsing error at line: 78 in resource=[class path resource [data/transacciones.csv]], input=[77,2024-13-01,3000,invalid]"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=86, fecha=2024-11-04, monto=1500, tipo='invalid'}","Transaccion 86 con tipo no valido: invalid"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=87, fecha=2024-10-22, monto=1200, tipo='invalid'}","Transaccion 87 con tipo no valido: invalid"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=90, fecha=2024-07-28, monto=700, tipo='invalid'}","Transaccion 90 con tipo no valido: invalid"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=98, fecha=2024-07-05, monto=1200, tipo='invalid'}","Transaccion 98 con tipo no valido: invalid"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=100, fecha=2024-06-15, monto=null, tipo='debito'}","Transaccion incompleta: Transaccion{id=100, fecha=2024-06-15, monto=null, tipo='debito'}"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=105, fecha=2024-12-13, monto=3000, tipo='invalid'}","Transaccion 105 con tipo no valido: invalid"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=107, fecha=2024-01-16, monto=700, tipo='invalid'}","Transaccion 107 con tipo no valido: invalid"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=108, fecha=2024-02-28, monto=-200, tipo='invalid'}","Transaccion 108 con tipo no valido: invalid"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=109, fecha=2024-09-15, monto=1200, tipo='invalid'}","Transaccion 109 con tipo no valido: invalid"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=114, fecha=2024-02-01, monto=700, tipo='invalid'}","Transaccion 114 con tipo no valido: invalid"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=116, fecha=2024-10-03, monto=1500, tipo='invalid'}","Transaccion 116 con tipo no valido: invalid"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=118, fecha=2024-08-27, monto=null, tipo='invalid'}","Transaccion incompleta: Transaccion{id=118, fecha=2024-08-27, monto=null, tipo='invalid'}"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=119, fecha=2024-12-06, monto=null, tipo='debito'}","Transaccion incompleta: Transaccion{id=119, fecha=2024-12-06, monto=null, tipo='debito'}"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=122, fecha=2024-08-26, monto=800, tipo='invalid'}","Transaccion 122 con tipo no valido: invalid"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=124, fecha=2024-08-22, monto=null, tipo='invalid'}","Transaccion incompleta: Transaccion{id=124, fecha=2024-08-22, monto=null, tipo='invalid'}"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=127, fecha=2024-04-09, monto=700, tipo='invalid'}","Transaccion 127 con tipo no valido: invalid"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=128, fecha=2024-07-26, monto=1500, tipo='invalid'}","Transaccion 128 con tipo no valido: invalid"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=129, fecha=2024-11-14, monto=700, tipo='invalid'}","Transaccion 129 con tipo no valido: invalid"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=132, fecha=2024-12-10, monto=0, tipo='invalid'}","Transaccion 132 con tipo no valido: invalid"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=133, fecha=2024-07-21, monto=500, tipo='invalid'}","Transaccion 133 con tipo no valido: invalid"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=135, fecha=2024-03-02, monto=null, tipo='debito'}","Transaccion incompleta: Transaccion{id=135, fecha=2024-03-02, monto=null, tipo='debito'}"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=136, fecha=2024-10-27, monto=0, tipo='invalid'}","Transaccion 136 con tipo no valido: invalid"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=137, fecha=2024-06-17, monto=1200, tipo='desconocido'}","Transaccion 137 con tipo no valido: desconocido"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=146, fecha=2024-07-01, monto=null, tipo='debito'}","Transaccion incompleta: Transaccion{id=146, fecha=2024-07-01, monto=null, tipo='debito'}"
taskExecutor-1,READ,FlatFileParseException,"138,2024-13-01,1000,invalid","Parsing error at line: 139 in resource=[class path resource [data/transacciones.csv]], input=[138,2024-13-01,1000,invalid]"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=148, fecha=2024-03-30, monto=1000, tipo='invalid'}","Transaccion 148 con tipo no valido: invalid"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=149, fecha=2024-11-02, monto=3000, tipo='desconocido'}","Transaccion 149 con tipo no valido: desconocido"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=152, fecha=2024-10-25, monto=1500, tipo='invalid'}","Transaccion 152 con tipo no valido: invalid"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=155, fecha=2024-12-22, monto=-200, tipo='desconocido'}","Transaccion 155 con tipo no valido: desconocido"
taskExecutor-1,READ,FlatFileParseException,"150,2024-13-01,1500,debito","Parsing error at line: 151 in resource=[class path resource [data/transacciones.csv]], input=[150,2024-13-01,1500,debito]"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=160, fecha=2024-08-03, monto=1500, tipo='invalid'}","Transaccion 160 con tipo no valido: invalid"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=163, fecha=2024-11-30, monto=3000, tipo='desconocido'}","Transaccion 163 con tipo no valido: desconocido"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=164, fecha=2024-03-04, monto=3000, tipo='invalid'}","Transaccion 164 con tipo no valido: invalid"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=165, fecha=2024-08-30, monto=1000, tipo='invalid'}","Transaccion 165 con tipo no valido: invalid"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=166, fecha=2024-04-06, monto=800, tipo='credito'}","Transaccion duplicada omitida: Transaccion{id=166, fecha=2024-04-06, monto=800, tipo='credito'}"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=167, fecha=2024-02-23, monto=null, tipo='credito'}","Transaccion incompleta: Transaccion{id=167, fecha=2024-02-23, monto=null, tipo='credito'}"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=169, fecha=2024-03-05, monto=800, tipo='invalid'}","Transaccion 169 con tipo no valido: invalid"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=170, fecha=2024-09-07, monto=1200, tipo='invalid'}","Transaccion 170 con tipo no valido: invalid"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=171, fecha=2024-05-14, monto=null, tipo='debito'}","Transaccion incompleta: Transaccion{id=171, fecha=2024-05-14, monto=null, tipo='debito'}"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=174, fecha=2024-10-26, monto=null, tipo='invalid'}","Transaccion incompleta: Transaccion{id=174, fecha=2024-10-26, monto=null, tipo='invalid'}"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=175, fecha=2024-09-24, monto=1500, tipo='invalid'}","Transaccion 175 con tipo no valido: invalid"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=176, fecha=2024-06-07, monto=1000, tipo='invalid'}","Transaccion 176 con tipo no valido: invalid"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=180, fecha=2024-05-28, monto=1000, tipo='desconocido'}","Transaccion 180 con tipo no valido: desconocido"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=181, fecha=2024-09-08, monto=800, tipo='invalid'}","Transaccion 181 con tipo no valido: invalid"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=186, fecha=2024-01-04, monto=3000, tipo='invalid'}","Transaccion 186 con tipo no valido: invalid"
taskExecutor-1,READ,FlatFileParseException,"185,2024-13-01,1000,debito","Parsing error at line: 186 in resource=[class path resource [data/transacciones.csv]], input=[185,2024-13-01,1000,debito]"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=189, fecha=2024-01-17, monto=800, tipo='invalid'}","Transaccion 189 con tipo no valido: invalid"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=191, fecha=2024-07-26, monto=null, tipo='invalid'}","Transaccion incompleta: Transaccion{id=191, fecha=2024-07-26, monto=null, tipo='invalid'}"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=193, fecha=2024-01-16, monto=1500, tipo='invalid'}","Transaccion 193 con tipo no valido: invalid"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=199, fecha=2024-06-01, monto=700, tipo='invalid'}","Transaccion 199 con tipo no valido: invalid"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=200, fecha=2024-10-13, monto=null, tipo='invalid'}","Transaccion incompleta: Transaccion{id=200, fecha=2024-10-13, monto=null, tipo='invalid'}"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=202, fecha=2024-01-09, monto=null, tipo='debito'}","Transaccion incompleta: Transaccion{id=202, fecha=2024-01-09, monto=null, tipo='debito'}"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=205, fecha=2024-08-07, monto=1000, tipo='invalid'}","Transaccion 205 con tipo no valido: invalid"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=208, fecha=2024-01-29, monto=null, tipo='invalid'}","Transaccion incompleta: Transaccion{id=208, fecha=2024-01-29, monto=null, tipo='invalid'}"
taskExecutor-1,READ,FlatFileParseException,"203,2024-13-01,1200,debito","Parsing error at line: 204 in resource=[class path resource [data/transacciones.csv]], input=[203,2024-13-01,1200,debito]"
taskExecutor-1,READ,FlatFileParseException,"209,2024-13-01,1200,debito","Parsing error at line: 210 in resource=[class path resource [data/transacciones.csv]], input=[209,2024-13-01,1200,debito]"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=211, fecha=2024-04-18, monto=800, tipo='invalid'}","Transaccion 211 con tipo no valido: invalid"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=213, fecha=2024-07-30, monto=3000, tipo='debito'}","Transaccion duplicada omitida: Transaccion{id=213, fecha=2024-07-30, monto=3000, tipo='debito'}"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=214, fecha=2024-04-15, monto=null, tipo='desconocido'}","Transaccion incompleta: Transaccion{id=214, fecha=2024-04-15, monto=null, tipo='desconocido'}"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=216, fecha=2024-03-05, monto=-200, tipo='desconocido'}","Transaccion 216 con tipo no valido: desconocido"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=221, fecha=2024-06-19, monto=1200, tipo='invalid'}","Transaccion 221 con tipo no valido: invalid"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=225, fecha=2024-04-01, monto=null, tipo='desconocido'}","Transaccion incompleta: Transaccion{id=225, fecha=2024-04-01, monto=null, tipo='desconocido'}"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=228, fecha=2024-07-12, monto=1500, tipo='invalid'}","Transaccion 228 con tipo no valido: invalid"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=229, fecha=2024-10-22, monto=null, tipo='invalid'}","Transaccion incompleta: Transaccion{id=229, fecha=2024-10-22, monto=null, tipo='invalid'}"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=230, fecha=2024-01-13, monto=-100, tipo='invalid'}","Transaccion 230 con tipo no valido: invalid"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=231, fecha=2024-12-25, monto=0, tipo='invalid'}","Transaccion 231 con tipo no valido: invalid"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=232, fecha=2024-02-04, monto=1500, tipo='invalid'}","Transaccion 232 con tipo no valido: invalid"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=235, fecha=2024-04-07, monto=800, tipo='invalid'}","Transaccion 235 con tipo no valido: invalid"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=242, fecha=2024-07-24, monto=null, tipo='credito'}","Transaccion incompleta: Transaccion{id=242, fecha=2024-07-24, monto=null, tipo='credito'}"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=244, fecha=2024-07-23, monto=3000, tipo='desconocido'}","Transaccion 244 con tipo no valido: desconocido"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=247, fecha=2024-05-13, monto=null, tipo='debito'}","Transaccion incompleta: Transaccion{id=247, fecha=2024-05-13, monto=null, tipo='debito'}"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=248, fecha=2024-12-10, monto=null, tipo='invalid'}","Transaccion incompleta: Transaccion{id=248, fecha=2024-12-10, monto=null, tipo='invalid'}"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=249, fecha=2024-06-19, monto=1200, tipo='invalid'}","Transaccion 249 con tipo no valido: invalid"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=253, fecha=2024-09-02, monto=null, tipo='invalid'}","Transaccion incompleta: Transaccion{id=253, fecha=2024-09-02, monto=null, tipo='invalid'}"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=254, fecha=2024-10-26, monto=1200, tipo='invalid'}","Transaccion 254 con tipo no valido: invalid"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=258, fecha=2024-01-06, monto=null, tipo='credito'}","Transaccion incompleta: Transaccion{id=258, fecha=2024-01-06, monto=null, tipo='credito'}"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=259, fecha=2024-05-04, monto=null, tipo='credito'}","Transaccion incompleta: Transaccion{id=259, fecha=2024-05-04, monto=null, tipo='credito'}"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=260, fecha=2024-03-23, monto=3000, tipo='desconocido'}","Transaccion 260 con tipo no valido: desconocido"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=262, fecha=2024-09-02, monto=null, tipo='debito'}","Transaccion incompleta: Transaccion{id=262, fecha=2024-09-02, monto=null, tipo='debito'}"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=263, fecha=2024-07-02, monto=3000, tipo='invalid'}","Transaccion 263 con tipo no valido: invalid"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=266, fecha=2024-11-02, monto=-200, tipo='invalid'}","Transaccion 266 con tipo no valido: invalid"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=267, fecha=2024-04-06, monto=null, tipo='invalid'}","Transaccion incompleta: Transaccion{id=267, fecha=2024-04-06, monto=null, tipo='invalid'}"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=269, fecha=2024-07-27, monto=1200, tipo='desconocido'}","Transaccion 269 con tipo no valido: desconocido"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=271, fecha=2024-03-18, monto=null, tipo='desconocido'}","Transaccion incompleta: Transaccion{id=271, fecha=2024-03-18, monto=null, tipo='desconocido'}"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=272, fecha=2024-09-04, monto=3000, tipo='invalid'}","Transaccion 272 con tipo no valido: invalid"
taskExecutor-1,READ,FlatFileParseException,"264,2024-13-01,1500,invalid","Parsing error at line: 265 in resource=[class path resource [data/transacciones.csv]], input=[264,2024-13-01,1500,invalid]"
taskExecutor-1,READ,FlatFileParseException,"270,2024-13-01,1200,invalid","Parsing error at line: 271 in resource=[class path resource [data/transacciones.csv]], input=[270,2024-13-01,1200,invalid]"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=273, fecha=2024-04-26, monto=1000, tipo='invalid'}","Transaccion 273 con tipo no valido: invalid"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=279, fecha=2024-02-24, monto=800, tipo='invalid'}","Transaccion 279 con tipo no valido: invalid"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=282, fecha=2024-08-08, monto=null, tipo='debito'}","Transaccion incompleta: Transaccion{id=282, fecha=2024-08-08, monto=null, tipo='debito'}"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=284, fecha=2024-07-25, monto=1500, tipo='credito'}","Transaccion duplicada omitida: Transaccion{id=284, fecha=2024-07-25, monto=1500, tipo='credito'}"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=285, fecha=2024-12-13, monto=1500, tipo='desconocido'}","Transaccion 285 con tipo no valido: desconocido"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=291, fecha=2024-04-17, monto=1000, tipo='invalid'}","Transaccion 291 con tipo no valido: invalid"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=293, fecha=2024-10-18, monto=1500, tipo='invalid'}","Transaccion 293 con tipo no valido: invalid"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=294, fecha=2024-07-01, monto=700, tipo='desconocido'}","Transaccion 294 con tipo no valido: desconocido"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=295, fecha=2024-06-12, monto=null, tipo='invalid'}","Transaccion incompleta: Transaccion{id=295, fecha=2024-06-12, monto=null, tipo='invalid'}"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=296, fecha=2024-12-09, monto=null, tipo='debito'}","Transaccion incompleta: Transaccion{id=296, fecha=2024-12-09, monto=null, tipo='debito'}"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=297, fecha=2024-08-19, monto=1000, tipo='desconocido'}","Transaccion 297 con tipo no valido: desconocido"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=299, fecha=2024-10-10, monto=700, tipo='invalid'}","Transaccion 299 con tipo no valido: invalid"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=300, fecha=2024-03-28, monto=1500, tipo='invalid'}","Transaccion 300 con tipo no valido: invalid"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=302, fecha=2024-10-16, monto=null, tipo='debito'}","Transaccion incompleta: Transaccion{id=302, fecha=2024-10-16, monto=null, tipo='debito'}"
taskExecutor-1,READ,FlatFileParseException,"298,2024-13-01,700,debito","Parsing error at line: 299 in resource=[class path resource [data/transacciones.csv]], input=[298,2024-13-01,700,debito]"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=304, fecha=2024-03-03, monto=1000, tipo='invalid'}","Transaccion 304 con tipo no valido: invalid"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=305, fecha=2024-10-18, monto=700, tipo='invalid'}","Transaccion 305 con tipo no valido: invalid"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=306, fecha=2024-07-08, monto=null, tipo='invalid'}","Transaccion incompleta: Transaccion{id=306, fecha=2024-07-08, monto=null, tipo='invalid'}"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=307, fecha=2024-01-02, monto=null, tipo='credito'}","Transaccion incompleta: Transaccion{id=307, fecha=2024-01-02, monto=null, tipo='credito'}"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=310, fecha=2024-12-14, monto=1000, tipo='invalid'}","Transaccion 310 con tipo no valido: invalid"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=312, fecha=2024-06-24, monto=1200, tipo='desconocido'}","Transaccion 312 con tipo no valido: desconocido"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=313, fecha=2024-10-16, monto=-200, tipo='invalid'}","Transaccion 313 con tipo no valido: invalid"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=314, fecha=2024-03-22, monto=-200, tipo='invalid'}","Transaccion 314 con tipo no valido: invalid"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=316, fecha=2024-04-01, monto=null, tipo='credito'}","Transaccion incompleta: Transaccion{id=316, fecha=2024-04-01, monto=null, tipo='credito'}"
taskExecutor-1,READ,FlatFileParseException,"308,2024-13-01,,invalid","Parsing error at line: 309 in resource=[class path resource [data/transacciones.csv]], input=[308,2024-13-01,,invalid]"
taskExecutor-1,READ,FlatFileParseException,"311,2024-13-01,1000,credito","Parsing error at line: 312 in resource=[class path resource [data/transacciones.csv]], input=[311,2024-13-01,1000,credito]"
taskExecutor-1,READ,FlatFileParseException,"315,2024-13-01,1200,debito","Parsing error at line: 316 in resource=[class path resource [data/transacciones.csv]], input=[315,2024-13-01,1200,debito]"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=317, fecha=2024-01-19, monto=800, tipo='invalid'}","Transaccion 317 con tipo no valido: invalid"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=318, fecha=2024-06-04, monto=1500, tipo='invalid'}","Transaccion 318 con tipo no valido: invalid"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=319, fecha=2024-05-08, monto=-200, tipo='invalid'}","Transaccion 319 con tipo no valido: invalid"
