hilo,fase,tipoError,item,error
taskExecutor-1,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=114, nombre='Charlie Green', tipo='-1', saldo=10000}","Cuenta incompleta: CuentaInteres{cuentaId=114, nombre='Charlie Green', tipo='-1', saldo=10000}"
taskExecutor-1,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=112, nombre='Steve Rogers', tipo='ahorro', saldo=10000}","Cuenta incompleta: CuentaInteres{cuentaId=112, nombre='Steve Rogers', tipo='ahorro', saldo=10000}"
taskExecutor-1,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=140, nombre='Jane Smith', tipo='-1', saldo=null}","Cuenta 140 con saldo no positivo"
taskExecutor-1,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=149, nombre='Bob Johnson', tipo='ahorro', saldo=8000}","Cuenta incompleta: CuentaInteres{cuentaId=149, nombre='Bob Johnson', tipo='ahorro', saldo=8000}"
taskExecutor-1,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=122, nombre='Bob Johnson', tipo='-1', saldo=null}","Cuenta 122 con saldo no positivo"
taskExecutor-1,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=102, nombre='Jane Smith', tipo='prestamo', saldo=7000}","Cuenta incompleta: CuentaInteres{cuentaId=102, nombre='Jane Smith', tipo='prestamo', saldo=7000}"
taskExecutor-1,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=138, nombre='John Doe', tipo='prestamo', saldo=12000}","Cuenta 138 con edad invalida: 150"
taskExecutor-1,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=121, nombre='Steve Rogers', tipo='prestamo', saldo=5000}","Cuenta duplicada: CuentaInteres{cuentaId=121, nombre='Steve Rogers', tipo='prestamo', saldo=5000}"
taskExecutor-1,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=136, nombre='Alice Brown', tipo='ahorro', saldo=10000}","Cuenta incompleta: CuentaInteres{cuentaId=136, nombre='Alice Brown', tipo='ahorro', saldo=10000}"
taskExecutor-1,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=127, nombre='Alice Brown', tipo='-1', saldo=7000}","Cuenta incompleta: CuentaInteres{cuentaId=127, nombre='Alice Brown', tipo='-1', saldo=7000}"
taskExecutor-1,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=131, nombre='Steve Rogers', tipo='-1', saldo=8000}","Cuenta 131 con edad invalida: 150"
taskExecutor-1,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=148, nombre='Bob Johnson', tipo='unknown', saldo=null}","Cuenta 148 con saldo no positivo"
taskExecutor-1,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=113, nombre='Jane Smith', tipo='unknown', saldo=10000}","Cuenta incompleta: CuentaInteres{cuentaId=113, nombre='Jane Smith', tipo='unknown', saldo=10000}"
taskExecutor-1,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=135, nombre='Charlie Green', tipo='-1', saldo=12000}","Cuenta 135 con edad invalida: 150"
taskExecutor-1,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=150, nombre='Steve Rogers', tipo='hipoteca', saldo=null}","Cuenta incompleta: CuentaInteres{cuentaId=150, nombre='Steve Rogers', tipo='hipoteca', saldo=null}"
taskExecutor-1,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=123, nombre='Diana Prince', tipo='ahorro', saldo=null}","Cuenta 123 con saldo no positivo"
taskExecutor-1,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=127, nombre='Diana Prince', tipo='-1', saldo=null}","Cuenta 127 con edad invalida: 150"
taskExecutor-1,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=113, nombre='Charlie Green', tipo='-1', saldo=null}","Cuenta 113 con saldo no positivo"
taskExecutor-1,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=145, nombre='Diana Prince', tipo='-1', saldo=null}","Cuenta 145 con saldo no positivo"
taskExecutor-1,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=123, nombre='Bob Johnson', tipo='ahorro', saldo=5000}","Cuenta duplicada: CuentaInteres{cuentaId=123, nombre='Bob Johnson', tipo='ahorro', saldo=5000}"
taskExecutor-1,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=142, nombre='John Doe', tipo='hipoteca', saldo=null}","Cuenta 142 con saldo no positivo"
taskExecutor-1,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=128, nombre='John Doe', tipo='unknown', saldo=null}","Cuenta 128 con saldo no positivo"
taskExecutor-1,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=126, nombre='Diana Prince', tipo='hipoteca', saldo=12000}","Cuenta incompleta: CuentaInteres{cuentaId=126, nombre='Diana Prince', tipo='hipoteca', saldo=12000}"
taskExecutor-1,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=149, nombre='Alice Brown', tipo='prestamo', saldo=8000}","Cuenta incompleta: CuentaInteres{cuentaId=149, nombre='Alice Brown', tipo='prestamo', saldo=8000}"
taskExecutor-1,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=121, nombre='John Doe', tipo='hipoteca', saldo=null}","Cuenta 121 con saldo no positivo"
taskExecutor-1,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=108, nombre='Alice Brown', tipo='ahorro', saldo=10000}","Cuenta incompleta: CuentaInteres{cuentaId=108, nombre='Alice Brown', tipo='ahorro', saldo=10000}"
taskExecutor-1,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=121, nombre='John Doe', tipo='-1', saldo=null}","Cuenta incompleta: CuentaInteres{cuentaId=121, nombre='John Doe', tipo='-1', saldo=null}"
taskExecutor-1,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=137, nombre='Steve Rogers', tipo='-1', saldo=8000}","Cuenta incompleta: CuentaInteres{cuentaId=137, nombre='Steve Rogers', tipo='-1', saldo=8000}"
taskExecutor-1,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=112, nombre='John Doe', tipo='-1', saldo=7000}","Cuenta 112 con edad invalida: 150"
taskExecutor-1,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=111, nombre='John Doe', tipo='-1', saldo=null}","Cuenta 111 con saldo no positivo"
taskExecutor-1,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=121, nombre='John Doe', tipo='ahorro', saldo=null}","Cuenta 121 con edad invalida: 150"
taskExecutor-1,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=117, nombre='Bob Johnson', tipo='prestamo', saldo=5000}","Cuenta incompleta: CuentaInteres{cuentaId=117, nombre='Bob Johnson', tipo='prestamo', saldo=5000}"
taskExecutor-1,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=120, nombre='Diana Prince', tipo='ahorro', saldo=null}","Cuenta incompleta: CuentaInteres{cuentaId=120, nombre='Diana Prince', tipo='ahorro', saldo=null}"
taskExecutor-1,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=138, nombre='Diana Prince', tipo='-1', saldo=5000}","Cuenta incompleta: CuentaInteres{cuentaId=138, nombre='Diana Prince', tipo='-1', saldo=5000}"
taskExecutor-1,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=145, nombre='Steve Rogers', tipo='ahorro', saldo=null}","Cuenta incompleta: CuentaInteres{cuentaId=145, nombre='Steve Rogers', tipo='ahorro', saldo=null}"
taskExecutor-1,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=107, nombre='Steve Rogers', tipo='ahorro', saldo=10000}","Cuenta incompleta: CuentaInteres{cuentaId=107, nombre='Steve Rogers', tipo='ahorro', saldo=10000}"
taskExecutor-1,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=147, nombre='Jane Smith', tipo='prestamo', saldo=12000}","Cuenta duplicada: CuentaInteres{cuentaId=147, nombre='Jane Smith', tipo='prestamo', saldo=12000}"
taskExecutor-1,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=146, nombre='Jane Smith', tipo='-1', saldo=null}","Cuenta 146 con saldo no positivo"
taskExecutor-1,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=123, nombre='Alice Brown', tipo='hipoteca', saldo=null}","Cuenta 123 con saldo no positivo"
taskExecutor-1,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=103, nombre='Alice Brown', tipo='hipoteca', saldo=null}","Cuenta 103 con edad invalida: 150"
taskExecutor-1,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=140, nombre='John Doe', tipo='-1', saldo=null}","Cuenta 140 con saldo no positivo"
taskExecutor-1,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=120, nombre='Charlie Green', tipo='hipoteca', saldo=7000}","Cuenta incompleta: CuentaInteres{cuentaId=120, nombre='Charlie Green', tipo='hipoteca', saldo=7000}"
taskExecutor-1,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=132, nombre='Bob Johnson', tipo='-1', saldo=5000}","Cuenta 132 con edad invalida: 150"
taskExecutor-1,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=143, nombre='Charlie Green', tipo='ahorro', saldo=5000}","Cuenta duplicada: CuentaInteres{cuentaId=143, nombre='Charlie Green', tipo='ahorro', saldo=5000}"
taskExecutor-1,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=123, nombre='Steve Rogers', tipo='prestamo', saldo=null}","Cuenta incompleta: CuentaInteres{cuentaId=123, nombre='Steve Rogers', tipo='prestamo', saldo=null}"
taskExecutor-1,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=144, nombre='Alice Brown', tipo='ahorro', saldo=8000}","Cuenta duplicada: CuentaInteres{cuentaId=144, nombre='Alice Brown', tipo='ahorro', saldo=8000}"
taskExecutor-1,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=123, nombre='Bob Johnson', tipo='ahorro', saldo=10000}","Cuenta incompleta: CuentaInteres{cuentaId=123, nombre='Bob Johnson', tipo='ahorro', saldo=10000}"
taskExecutor-1,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=119, nombre='Steve Rogers', tipo='prestamo', saldo=8000}","Cuenta duplicada: CuentaInteres{cuentaId=119, nombre='Steve Rogers', tipo='prestamo', saldo=8000}"
taskExecutor-1,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=104, nombre='Jane Smith', tipo='hipoteca', saldo=10000}","Cuenta incompleta: CuentaInteres{cuentaId=104, nombre='Jane Smith', tipo='hipoteca', saldo=10000}"
taskExecutor-1,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=110, nombre='Charlie Green', tipo='prestamo', saldo=8000}","Cuenta incompleta: CuentaInteres{cuentaId=110, nombre='Charlie Green', tipo='prestamo', saldo=8000}"
taskExecutor-1,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=109, nombre='Steve Rogers', tipo='prestamo', saldo=5000}","Cuenta duplicada: CuentaInteres{cuentaId=109, nombre='Steve Rogers', tipo='prestamo', saldo=5000}"
taskExecutor-1,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=145, nombre='Steve Rogers', tipo='prestamo', saldo=null}","Cuenta incompleta: CuentaInteres{cuentaId=145, nombre='Steve Rogers', tipo='prestamo', saldo=null}"
taskExecutor-1,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=109, nombre='Steve Rogers', tipo='prestamo', saldo=10000}","Cuenta incompleta: CuentaInteres{cuentaId=109, nombre='Steve Rogers', tipo='prestamo', saldo=10000}"
taskExecutor-1,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=145, nombre='Alice Brown', tipo='ahorro', saldo=7000}","Cuenta incompleta: CuentaInteres{cuentaId=145, nombre='Alice Brown', tipo='ahorro', saldo=7000}"
taskExecutor-1,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=148, nombre='Alice Brown', tipo='hipoteca', saldo=7000}","Cuenta incompleta: CuentaInteres{cuentaId=148, nombre='Alice Brown', tipo='hipoteca', saldo=7000}"
taskExecutor-1,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=103, nombre='Bob Johnson', tipo='-1', saldo=10000}","Cuenta incompleta: CuentaInteres{cuentaId=103, nombre='Bob Johnson', tipo='-1', saldo=10000}"
taskExecutor-1,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=137, nombre='Alice Brown', tipo='ahorro', saldo=null}","Cuenta 137 con saldo no positivo"
taskExecutor-1,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=140, nombre='Alice Brown', tipo='hipoteca', saldo=7000}","Cuenta incompleta: CuentaInteres{cuentaId=140, nombre='Alice Brown', tipo='hipoteca', saldo=7000}"
taskExecutor-1,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=140, nombre='John Doe', tipo='-1', saldo=null}","Cuenta 140 con saldo no positivo"
taskExecutor-1,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=142, nombre='Alice Brown', tipo='prestamo', saldo=null}","Cuenta 142 con saldo no positivo"
taskExecutor-1,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=112, nombre='John Doe', tipo='ahorro', saldo=12000}","Cuenta incompleta: CuentaInteres{cuentaId=112, nombre='John Doe', tipo='ahorro', saldo=12000}"
taskExecutor-1,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=150, nombre='Jane Smith', tipo='-1', saldo=8000}","Cuenta incompleta: CuentaInteres{cuentaId=150, nombre='Jane Smith', tipo='-1', saldo=8000}"
taskExecutor-1,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=127, nombre='Steve Rogers', tipo='prestamo', saldo=null}","Cuenta incompleta: CuentaInteres{cuentaId=127, nombre='Steve Rogers', tipo='prestamo', saldo=null}"
taskExecutor-1,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=126, nombre='Diana Prince', tipo='prestamo', saldo=null}","Cuenta 126 con saldo no positivo"
taskExecutor-1,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=118, nombre='Bob Johnson', tipo='ahorro', saldo=8000}","Cuenta incompleta: CuentaInteres{cuentaId=118, nombre='Bob Johnson', tipo='ahorro', saldo=8000}"
taskExecutor-1,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=114, nombre='Alice Brown', tipo='-1', saldo=null}","Cuenta incompleta: CuentaInteres{cuentaId=114, nombre='Alice Brown', tipo='-1', saldo=null}"
taskExecutor-1,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=114, nombre='Charlie Green', tipo='hipoteca', saldo=10000}","Cuenta 114 con edad invalida: 150"
taskExecutor-1,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=110, nombre='Steve Rogers', tipo='prestamo', saldo=8000}","Cuenta duplicada: CuentaInteres{cuentaId=110, nombre='Steve Rogers', tipo='prestamo', saldo=8000}"
taskExecutor-1,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=140, nombre='Steve Rogers', tipo='ahorro', saldo=12000}","Cuenta incompleta: CuentaInteres{cuentaId=140, nombre='Steve Rogers', tipo='ahorro', saldo=12000}"
taskExecutor-1,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=124, nombre='John Doe', tipo='prestamo', saldo=7000}","Cuenta duplicada: CuentaInteres{cuentaId=124, nombre='John Doe', tipo='prestamo', saldo=7000}"
taskExecutor-1,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=144, nombre='Charlie Green', tipo='prestamo', saldo=7000}","Cuenta 144 con edad invalida: 150"
taskExecutor-1,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=132, nombre='Alice Brown', tipo='ahorro', saldo=5000}","Cuenta incompleta: CuentaInteres{cuentaId=132, nombre='Alice Brown', tipo='ahorro', saldo=5000}"
taskExecutor-1,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=122, nombre='Jane Smith', tipo='-1', saldo=null}","Cuenta 122 con saldo no positivo"
taskExecutor-1,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=129, nombre='Unknown', tipo='-1', saldo=null}","Cuenta 129 con saldo no positivo"
taskExecutor-1,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=117, nombre='Steve Rogers', tipo='hipoteca', saldo=10000}","Cuenta incompleta: CuentaInteres{cuentaId=117, nombre='Steve Rogers', tipo='hipoteca', saldo=10000}"
taskExecutor-1,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=126, nombre='Jane Smith', tipo='ahorro', saldo=7000}","Cuenta duplicada: CuentaInteres{cuentaId=126, nombre='Jane Smith', tipo='ahorro', saldo=7000}"
taskExecutor-1,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=101, nombre='Diana Prince', tipo='prestamo', saldo=12000}","Cuenta duplicada: CuentaInteres{cuentaId=101, nombre='Diana Prince', tipo='prestamo', saldo=12000}"
taskExecutor-1,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=147, nombre='John Doe', tipo='hipoteca', saldo=null}","Cuenta 147 con saldo no positivo"
taskExecutor-1,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=144, nombre='John Doe', tipo='prestamo', saldo=null}","Cuenta incompleta: CuentaInteres{cuentaId=144, nombre='John Doe', tipo='prestamo', saldo=null}"
taskExecutor-1,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=123, nombre='Steve Rogers', tipo='-1', saldo=null}","Cuenta incompleta: CuentaInteres{cuentaId=123, nombre='Steve Rogers', tipo='-1', saldo=null}"
taskExecutor-1,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=122, nombre='Charlie Green', tipo='prestamo', saldo=5000}","Cuenta incompleta: CuentaInteres{cuentaId=122, nombre='Charlie Green', tipo='prestamo', saldo=5000}"
taskExecutor-1,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=106, nombre='Diana Prince', tipo='prestamo', saldo=null}","Cuenta 106 con saldo no positivo"
taskExecutor-1,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=134, nombre='Diana Prince', tipo='prestamo', saldo=12000}","Cuenta duplicada: CuentaInteres{cuentaId=134, nombre='Diana Prince', tipo='prestamo', saldo=12000}"
taskExecutor-1,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=125, nombre='Steve Rogers', tipo='ahorro', saldo=null}","Cuenta 125 con saldo no positivo"
taskExecutor-1,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=110, nombre='Jane Smith', tipo='ahorro', saldo=7000}","Cuenta duplicada: CuentaInteres{cuentaId=110, nombre='Jane Smith', tipo='ahorro', saldo=7000}"
taskExecutor-1,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=115, nombre='Alice Brown', tipo='ahorro', saldo=7000}","Cuenta incompleta: CuentaInteres{cuentaId=115, nombre='Alice Brown', tipo='ahorro', saldo=7000}"
taskExecutor-1,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=103, nombre='Charlie Green', tipo='hipoteca', saldo=null}","Cuenta 103 con saldo no positivo"
taskExecutor-1,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=109, nombre='Diana Prince', tipo='hipoteca', saldo=null}","Cuenta 109 con saldo no positivo"
taskExecutor-1,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=102, nombre='Jane Smith', tipo='prestamo', saldo=5000}","Cuenta incompleta: CuentaInteres{cuentaId=102, nombre='Jane Smith', tipo='prestamo', saldo=5000}"
taskExecutor-1,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=122, nombre='Diana Prince', tipo='ahorro', saldo=8000}","Cuenta duplicada: CuentaInteres{cuentaId=122, nombre='Diana Prince', tipo='ahorro', saldo=8000}"
taskExecutor-1,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=137, nombre='John Doe', tipo='prestamo', saldo=10000}","Cuenta 137 con edad invalida: 150"
taskExecutor-1,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=136, nombre='Diana Prince', tipo='unknown', saldo=null}","Cuenta 136 con saldo no positivo"
taskExecutor-1,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=123, nombre='John Doe', tipo='ahorro', saldo=8000}","Cuenta incompleta: CuentaInteres{cuentaId=123, nombre='John Doe', tipo='ahorro', saldo=8000}"
taskExecutor-1,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=123, nombre='Alice Brown', tipo='-1', saldo=10000}","Cuenta incompleta: CuentaInteres{cuentaId=123, nombre='Alice Brown', tipo='-1', saldo=10000}"
