hilo,fase,tipoError,item,error
taskExecutor-2,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=110, fecha=2024-11-15, transaccion='deposito', monto=0}","Monto no positivo en estado de cuenta (cuenta 110): 0"
taskExecutor-2,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=102, fecha=2024-10-06, transaccion='retiro', monto=-500}","Monto no positivo en estado de cuenta (cuenta 102): -500"
taskExecutor-2,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=116, fecha=2024-03-10, transaccion='retiro', monto=null}","Movimiento anual incompleto: MovimientoAnual{cuentaId=116, fecha=2024-03-10, transaccion='retiro', monto=null}"
taskExecutor-2,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=117, fecha=2024-04-25, transaccion='compra', monto=-100}","Monto no positivo en estado de cuenta (cuenta 117): -100"
taskExecutor-2,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=101, fecha=2024-08-24, transaccion='compra', monto=0}","Monto no positivo en estado de cuenta (cuenta 101): 0"
taskExecutor-2,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=104, fecha=2024-05-31, transaccion='retiro', monto=null}","Movimiento anual incompleto: MovimientoAnual{cuentaId=104, fecha=2024-05-31, transaccion='retiro', monto=null}"
taskExecutor-2,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=110, fecha=2024-06-20, transaccion='retiro', monto=-500}","Monto no positivo en estado de cuenta (cuenta 110): -500"
taskExecutor-2,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=115, fecha=2024-04-25, transaccion='retiro', monto=-100}","Monto no positivo en estado de cuenta (cuenta 115): -100"
taskExecutor-2,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=108, fecha=2024-11-21, transaccion='deposito', monto=-500}","Monto no positivo en estado de cuenta (cuenta 108): -500"
taskExecutor-2,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=105, fecha=2024-04-20, transaccion='retiro', monto=-500}","Monto no positivo en estado de cuenta (cuenta 105): -500"
taskExecutor-2,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=110, fecha=2024-11-01, transaccion='retiro', monto=-500}","Monto no positivo en estado de cuenta (cuenta 110): -500"
taskExecutor-2,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=120, fecha=2024-12-27, transaccion='compra', monto=-100}","Monto no positivo en estado de cuenta (cuenta 120): -100"
taskExecutor-2,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=104, fecha=2024-07-07, transaccion='deposito', monto=-100}","Monto no positivo en estado de cuenta (cuenta 104): -100"
taskExecutor-2,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=113, fecha=2024-12-13, transaccion='compra', monto=null}","Movimiento anual incompleto: MovimientoAnual{cuentaId=113, fecha=2024-12-13, transaccion='compra', monto=null}"
taskExecutor-2,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=117, fecha=2024-11-15, transaccion='deposito', monto=0}","Monto no positivo en estado de cuenta (cuenta 117): 0"
taskExecutor-2,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=102, fecha=2024-12-27, transaccion='retiro', monto=null}","Movimiento anual incompleto: MovimientoAnual{cuentaId=102, fecha=2024-12-27, transaccion='retiro', monto=null}"
taskExecutor-2,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=104, fecha=2024-08-13, transaccion='retiro', monto=-500}","Monto no positivo en estado de cuenta (cuenta 104): -500"
taskExecutor-2,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=119, fecha=2024-09-19, transaccion='retiro', monto=-500}","Monto no positivo en estado de cuenta (cuenta 119): -500"
taskExecutor-2,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=116, fecha=2024-04-04, transaccion='compra', monto=null}","Movimiento anual incompleto: MovimientoAnual{cuentaId=116, fecha=2024-04-04, transaccion='compra', monto=null}"
taskExecutor-2,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=106, fecha=2024-08-22, transaccion='compra', monto=-500}","Monto no positivo en estado de cuenta (cuenta 106): -500"
taskExecutor-2,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=102, fecha=2024-10-01, transaccion='compra', monto=-500}","Monto no positivo en estado de cuenta (cuenta 102): -500"
taskExecutor-2,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=105, fecha=2024-04-10, transaccion='retiro', monto=-500}","Monto no positivo en estado de cuenta (cuenta 105): -500"
taskExecutor-2,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=106, fecha=2024-01-30, transaccion='retiro', monto=-500}","Monto no positivo en estado de cuenta (cuenta 106): -500"
taskExecutor-2,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=110, fecha=2024-03-24, transaccion='compra', monto=-100}","Monto no positivo en estado de cuenta (cuenta 110): -100"
taskExecutor-2,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=102, fecha=2024-06-26, transaccion='retiro', monto=-100}","Monto no positivo en estado de cuenta (cuenta 102): -100"
taskExecutor-2,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=112, fecha=2024-09-06, transaccion='deposito', monto=0}","Monto no positivo en estado de cuenta (cuenta 112): 0"
taskExecutor-2,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=118, fecha=2024-05-12, transaccion='pago', monto=-500}","Tipo de transaccion anual no valido: pago"
taskExecutor-2,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=110, fecha=2024-03-07, transaccion='retiro', monto=-100}","Monto no positivo en estado de cuenta (cuenta 110): -100"
taskExecutor-2,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=116, fecha=2024-10-12, transaccion='deposito', monto=-100}","Monto no positivo en estado de cuenta (cuenta 116): -100"
taskExecutor-2,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=107, fecha=2024-04-03, transaccion='retiro', monto=-500}","Monto no positivo en estado de cuenta (cuenta 107): -500"
taskExecutor-2,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=108, fecha=2024-11-17, transaccion='deposito', monto=-100}","Monto no positivo en estado de cuenta (cuenta 108): -100"
taskExecutor-2,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=102, fecha=2024-03-13, transaccion='compra', monto=-100}","Monto no positivo en estado de cuenta (cuenta 102): -100"
taskExecutor-2,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=101, fecha=2024-04-20, transaccion='compra', monto=-100}","Monto no positivo en estado de cuenta (cuenta 101): -100"
taskExecutor-2,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=114, fecha=2024-04-13, transaccion='compra', monto=-100}","Monto no positivo en estado de cuenta (cuenta 114): -100"
taskExecutor-2,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=105, fecha=2024-03-11, transaccion='retiro', monto=null}","Movimiento anual incompleto: MovimientoAnual{cuentaId=105, fecha=2024-03-11, transaccion='retiro', monto=null}"
taskExecutor-2,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=105, fecha=2024-02-14, transaccion='retiro', monto=-100}","Monto no positivo en estado de cuenta (cuenta 105): -100"
taskExecutor-2,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=119, fecha=2024-02-16, transaccion='deposito', monto=-500}","Monto no positivo en estado de cuenta (cuenta 119): -500"
taskExecutor-2,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=101, fecha=2024-04-08, transaccion='retiro', monto=-100}","Monto no positivo en estado de cuenta (cuenta 101): -100"
taskExecutor-2,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=106, fecha=2024-12-11, transaccion='deposito', monto=-100}","Monto no positivo en estado de cuenta (cuenta 106): -100"
taskExecutor-2,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=112, fecha=2024-10-16, transaccion='retiro', monto=-100}","Monto no positivo en estado de cuenta (cuenta 112): -100"
taskExecutor-2,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=120, fecha=2024-08-06, transaccion='deposito', monto=-500}","Monto no positivo en estado de cuenta (cuenta 120): -500"
taskExecutor-2,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=105, fecha=2024-11-30, transaccion='deposito', monto=-500}","Monto no positivo en estado de cuenta (cuenta 105): -500"
taskExecutor-2,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=103, fecha=2024-09-04, transaccion='deposito', monto=-500}","Monto no positivo en estado de cuenta (cuenta 103): -500"
taskExecutor-2,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=115, fecha=2024-07-26, transaccion='compra', monto=-500}","Monto no positivo en estado de cuenta (cuenta 115): -500"
taskExecutor-2,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=104, fecha=2024-10-01, transaccion='pago', monto=-500}","Tipo de transaccion anual no valido: pago"
taskExecutor-2,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=109, fecha=2024-03-18, transaccion='compra', monto=-500}","Monto no positivo en estado de cuenta (cuenta 109): -500"
taskExecutor-2,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=118, fecha=2024-09-12, transaccion='compra', monto=-100}","Monto no positivo en estado de cuenta (cuenta 118): -100"
taskExecutor-2,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=111, fecha=2024-08-05, transaccion='retiro', monto=-100}","Monto no positivo en estado de cuenta (cuenta 111): -100"
taskExecutor-2,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=114, fecha=2024-08-10, transaccion='deposito', monto=-500}","Monto no positivo en estado de cuenta (cuenta 114): -500"
taskExecutor-2,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=109, fecha=2024-09-03, transaccion='retiro', monto=null}","Movimiento anual incompleto: MovimientoAnual{cuentaId=109, fecha=2024-09-03, transaccion='retiro', monto=null}"
taskExecutor-2,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=115, fecha=2024-09-14, transaccion='compra', monto=-100}","Monto no positivo en estado de cuenta (cuenta 115): -100"
taskExecutor-2,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=104, fecha=2024-04-02, transaccion='retiro', monto=-100}","Monto no positivo en estado de cuenta (cuenta 104): -100"
taskExecutor-2,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=101, fecha=2024-01-17, transaccion='retiro', monto=-100}","Monto no positivo en estado de cuenta (cuenta 101): -100"
taskExecutor-2,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=118, fecha=2024-01-11, transaccion='retiro', monto=null}","Movimiento anual incompleto: MovimientoAnual{cuentaId=118, fecha=2024-01-11, transaccion='retiro', monto=null}"
taskExecutor-2,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=102, fecha=2024-10-10, transaccion='retiro', monto=-100}","Monto no positivo en estado de cuenta (cuenta 102): -100"
taskExecutor-2,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=106, fecha=2024-07-12, transaccion='deposito', monto=-100}","Monto no positivo en estado de cuenta (cuenta 106): -100"
taskExecutor-2,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=114, fecha=2024-09-16, transaccion='compra', monto=null}","Movimiento anual incompleto: MovimientoAnual{cuentaId=114, fecha=2024-09-16, transaccion='compra', monto=null}"
taskExecutor-2,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=106, fecha=2024-08-31, transaccion='compra', monto=-100}","Monto no positivo en estado de cuenta (cuenta 106): -100"
taskExecutor-2,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=106, fecha=2024-04-10, transaccion='deposito', monto=-500}","Monto no positivo en estado de cuenta (cuenta 106): -500"
taskExecutor-2,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=105, fecha=2024-04-18, transaccion='pago', monto=3000}","Tipo de transaccion anual no valido: pago"
taskExecutor-2,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=105, fecha=2024-05-23, transaccion='compra', monto=-100}","Monto no positivo en estado de cuenta (cuenta 105): -100"
taskExecutor-2,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=117, fecha=2024-08-02, transaccion='deposito', monto=-100}","Monto no positivo en estado de cuenta (cuenta 117): -100"
taskExecutor-2,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=107, fecha=2024-05-08, transaccion='compra', monto=null}","Movimiento anual incompleto: MovimientoAnual{cuentaId=107, fecha=2024-05-08, transaccion='compra', monto=null}"
taskExecutor-2,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=103, fecha=2024-05-09, transaccion='deposito', monto=-500}","Monto no positivo en estado de cuenta (cuenta 103): -500"
taskExecutor-2,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=112, fecha=2024-03-15, transaccion='compra', monto=null}","Movimiento anual incompleto: MovimientoAnual{cuentaId=112, fecha=2024-03-15, transaccion='compra', monto=null}"
taskExecutor-2,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=103, fecha=2024-04-22, transaccion='compra', monto=-100}","Monto no positivo en estado de cuenta (cuenta 103): -100"
taskExecutor-2,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=107, fecha=2024-08-28, transaccion='pago', monto=-500}","Tipo de transaccion anual no valido: pago"
taskExecutor-2,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=104, fecha=2024-10-01, transaccion='deposito', monto=-100}","Monto no positivo en estado de cuenta (cuenta 104): -100"
taskExecutor-2,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=112, fecha=2024-05-11, transaccion='pago', monto=1500}","Tipo de transaccion anual no valido: pago"
taskExecutor-2,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=107, fecha=2024-10-31, transaccion='retiro', monto=-100}","Monto no positivo en estado de cuenta (cuenta 107): -100"
taskExecutor-2,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=113, fecha=2024-09-13, transaccion='retiro', monto=null}","Movimiento anual incompleto: MovimientoAnual{cuentaId=113, fecha=2024-09-13, transaccion='retiro', monto=null}"
