hilo,fase,tipoError,item,error
taskExecutor-3,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=104, fecha=2024-07-31, transaccion='deposito', monto=null}","Movimiento anual incompleto: MovimientoAnual{cuentaId=104, fecha=2024-07-31, transaccion='deposito', monto=null}"
taskExecutor-3,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=117, fecha=2024-01-12, transaccion='retiro', monto=null}","Movimiento anual incompleto: MovimientoAnual{cuentaId=117, fecha=2024-01-12, transaccion='retiro', monto=null}"
taskExecutor-3,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=107, fecha=2024-09-28, transaccion='retiro', monto=-500}","Monto no positivo en estado de cuenta (cuenta 107): -500"
taskExecutor-3,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=101, fecha=2024-02-16, transaccion='compra', monto=-100}","Monto no positivo en estado de cuenta (cuenta 101): -100"
taskExecutor-3,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=110, fecha=2024-02-11, transaccion='compra', monto=-100}","Monto no positivo en estado de cuenta (cuenta 110): -100"
taskExecutor-3,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=118, fecha=2024-03-05, transaccion='retiro', monto=0}","Monto no positivo en estado de cuenta (cuenta 118): 0"
taskExecutor-3,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=106, fecha=2024-08-29, transaccion='pago', monto=2000}","Tipo de transaccion anual no valido: pago"
taskExecutor-3,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=119, fecha=2024-06-11, transaccion='compra', monto=-500}","Monto no positivo en estado de cuenta (cuenta 119): -500"
taskExecutor-3,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=116, fecha=2024-02-09, transaccion='deposito', monto=-100}","Monto no positivo en estado de cuenta (cuenta 116): -100"
taskExecutor-3,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=117, fecha=2024-05-18, transaccion='deposito', monto=null}","Movimiento anual incompleto: MovimientoAnual{cuentaId=117, fecha=2024-05-18, transaccion='deposito', monto=null}"
taskExecutor-3,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=112, fecha=2024-10-17, transaccion='retiro', monto=-500}","Monto no positivo en estado de cuenta (cuenta 112): -500"
taskExecutor-3,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=108, fecha=2024-01-05, transaccion='pago', monto=-500}","Tipo de transaccion anual no valido: pago"
taskExecutor-3,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=116, fecha=2024-08-02, transaccion='compra', monto=-500}","Monto no positivo en estado de cuenta (cuenta 116): -500"
taskExecutor-3,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=105, fecha=2024-06-04, transaccion='pago', monto=-500}","Tipo de transaccion anual no valido: pago"
taskExecutor-3,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=103, fecha=2024-09-24, transaccion='retiro', monto=-500}","Monto no positivo en estado de cuenta (cuenta 103): -500"
taskExecutor-3,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=116, fecha=2024-08-09, transaccion='compra', monto=-500}","Monto no positivo en estado de cuenta (cuenta 116): -500"
taskExecutor-3,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=120, fecha=2024-05-24, transaccion='retiro', monto=-500}","Monto no positivo en estado de cuenta (cuenta 120): -500"
taskExecutor-3,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=102, fecha=2024-11-24, transaccion='retiro', monto=-100}","Monto no positivo en estado de cuenta (cuenta 102): -100"
taskExecutor-3,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=106, fecha=2024-10-23, transaccion='compra', monto=-500}","Monto no positivo en estado de cuenta (cuenta 106): -500"
taskExecutor-3,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=103, fecha=2024-07-12, transaccion='deposito', monto=null}","Movimiento anual incompleto: MovimientoAnual{cuentaId=103, fecha=2024-07-12, transaccion='deposito', monto=null}"
taskExecutor-3,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=120, fecha=2024-12-28, transaccion='retiro', monto=-500}","Monto no positivo en estado de cuenta (cuenta 120): -500"
taskExecutor-3,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=106, fecha=2024-11-20, transaccion='pago', monto=-100}","Tipo de transaccion anual no valido: pago"
taskExecutor-3,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=109, fecha=2024-11-12, transaccion='compra', monto=-100}","Monto no positivo en estado de cuenta (cuenta 109): -100"
taskExecutor-3,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=107, fecha=2024-12-30, transaccion='retiro', monto=-500}","Monto no positivo en estado de cuenta (cuenta 107): -500"
taskExecutor-3,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=114, fecha=2024-10-16, transaccion='retiro', monto=null}","Movimiento anual incompleto: MovimientoAnual{cuentaId=114, fecha=2024-10-16, transaccion='retiro', monto=null}"
taskExecutor-3,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=110, fecha=2024-06-22, transaccion='pago', monto=2000}","Tipo de transaccion anual no valido: pago"
taskExecutor-3,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=105, fecha=2024-10-26, transaccion='compra', monto=-1000}","Monto no positivo en estado de cuenta (cuenta 105): -1000"
taskExecutor-3,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=104, fecha=2024-09-06, transaccion='retiro', monto=-500}","Monto no positivo en estado de cuenta (cuenta 104): -500"
taskExecutor-3,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=118, fecha=2024-08-13, transaccion='deposito', monto=-500}","Monto no positivo en estado de cuenta (cuenta 118): -500"
taskExecutor-3,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=113, fecha=2024-09-30, transaccion='deposito', monto=-500}","Monto no positivo en estado de cuenta (cuenta 113): -500"
taskExecutor-3,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=106, fecha=2024-11-26, transaccion='pago', monto=1500}","Tipo de transaccion anual no valido: pago"
taskExecutor-3,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=116, fecha=2024-04-19, transaccion='pago', monto=1500}","Tipo de transaccion anual no valido: pago"
taskExecutor-3,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=114, fecha=2024-07-04, transaccion='compra', monto=-100}","Monto no positivo en estado de cuenta (cuenta 114): -100"
taskExecutor-3,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=109, fecha=2024-05-20, transaccion='compra', monto=-500}","Monto no positivo en estado de cuenta (cuenta 109): -500"
taskExecutor-3,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=107, fecha=2024-09-26, transaccion='compra', monto=-100}","Monto no positivo en estado de cuenta (cuenta 107): -100"
taskExecutor-3,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=105, fecha=2024-09-09, transaccion='compra', monto=-500}","Monto no positivo en estado de cuenta (cuenta 105): -500"
taskExecutor-3,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=114, fecha=2024-10-30, transaccion='retiro', monto=0}","Monto no positivo en estado de cuenta (cuenta 114): 0"
taskExecutor-3,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=115, fecha=2024-10-25, transaccion='deposito', monto=0}","Monto no positivo en estado de cuenta (cuenta 115): 0"
taskExecutor-3,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=107, fecha=2024-11-26, transaccion='deposito', monto=-500}","Monto no positivo en estado de cuenta (cuenta 107): -500"
taskExecutor-3,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=119, fecha=2024-02-18, transaccion='pago', monto=1000}","Tipo de transaccion anual no valido: pago"
taskExecutor-3,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=112, fecha=2024-12-16, transaccion='compra', monto=-100}","Monto no positivo en estado de cuenta (cuenta 112): -100"
taskExecutor-3,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=117, fecha=2024-02-01, transaccion='retiro', monto=-100}","Monto no positivo en estado de cuenta (cuenta 117): -100"
taskExecutor-3,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=114, fecha=2024-10-20, transaccion='compra', monto=-100}","Monto no positivo en estado de cuenta (cuenta 114): -100"
taskExecutor-3,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=104, fecha=2024-03-01, transaccion='retiro', monto=-500}","Monto no positivo en estado de cuenta (cuenta 104): -500"
taskExecutor-3,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=102, fecha=2024-12-28, transaccion='retiro', monto=-500}","Monto no positivo en estado de cuenta (cuenta 102): -500"
taskExecutor-3,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=109, fecha=2024-09-11, transaccion='deposito', monto=-100}","Monto no positivo en estado de cuenta (cuenta 109): -100"
taskExecutor-3,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=101, fecha=2024-07-09, transaccion='retiro', monto=-1000}","Monto no positivo en estado de cuenta (cuenta 101): -1000"
taskExecutor-3,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=114, fecha=2024-07-09, transaccion='compra', monto=-500}","Monto no positivo en estado de cuenta (cuenta 114): -500"
taskExecutor-3,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=115, fecha=2024-02-22, transaccion='pago', monto=3000}","Tipo de transaccion anual no valido: pago"
taskExecutor-3,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=117, fecha=2024-09-27, transaccion='pago', monto=3000}","Tipo de transaccion anual no valido: pago"
taskExecutor-3,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=108, fecha=2024-08-16, transaccion='deposito', monto=-100}","Monto no positivo en estado de cuenta (cuenta 108): -100"
taskExecutor-3,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=108, fecha=2024-12-20, transaccion='compra', monto=-100}","Monto no positivo en estado de cuenta (cuenta 108): -100"
taskExecutor-3,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=106, fecha=2024-02-22, transaccion='retiro', monto=-500}","Monto no positivo en estado de cuenta (cuenta 106): -500"
taskExecutor-3,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=117, fecha=2024-02-15, transaccion='retiro', monto=-100}","Monto no positivo en estado de cuenta (cuenta 117): -100"
taskExecutor-3,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=107, fecha=2024-07-01, transaccion='deposito', monto=-100}","Monto no positivo en estado de cuenta (cuenta 107): -100"
taskExecutor-3,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=107, fecha=2024-03-21, transaccion='deposito', monto=null}","Movimiento anual incompleto: MovimientoAnual{cuentaId=107, fecha=2024-03-21, transaccion='deposito', monto=null}"
taskExecutor-3,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=113, fecha=2024-12-04, transaccion='deposito', monto=-500}","Monto no positivo en estado de cuenta (cuenta 113): -500"
taskExecutor-3,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=115, fecha=2024-11-17, transaccion='compra', monto=-500}","Monto no positivo en estado de cuenta (cuenta 115): -500"
taskExecutor-3,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=118, fecha=2024-04-12, transaccion='compra', monto=-500}","Monto no positivo en estado de cuenta (cuenta 118): -500"
taskExecutor-3,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=101, fecha=2024-10-16, transaccion='deposito', monto=-100}","Monto no positivo en estado de cuenta (cuenta 101): -100"
taskExecutor-3,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=115, fecha=2024-06-22, transaccion='deposito', monto=-500}","Monto no positivo en estado de cuenta (cuenta 115): -500"
taskExecutor-3,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=118, fecha=2024-08-25, transaccion='deposito', monto=-100}","Monto no positivo en estado de cuenta (cuenta 118): -100"
taskExecutor-3,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=107, fecha=2024-12-08, transaccion='compra', monto=null}","Movimiento anual incompleto: MovimientoAnual{cuentaId=107, fecha=2024-12-08, transaccion='compra', monto=null}"
taskExecutor-3,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=106, fecha=2024-10-19, transaccion='deposito', monto=null}","Movimiento anual incompleto: MovimientoAnual{cuentaId=106, fecha=2024-10-19, transaccion='deposito', monto=null}"
taskExecutor-3,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=108, fecha=2024-12-12, transaccion='compra', monto=-100}","Monto no positivo en estado de cuenta (cuenta 108): -100"
taskExecutor-3,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=105, fecha=2024-08-11, transaccion='deposito', monto=null}","Movimiento anual incompleto: MovimientoAnual{cuentaId=105, fecha=2024-08-11, transaccion='deposito', monto=null}"
taskExecutor-3,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=108, fecha=2024-09-30, transaccion='retiro', monto=-500}","Monto no positivo en estado de cuenta (cuenta 108): -500"
taskExecutor-3,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=110, fecha=2024-11-03, transaccion='compra', monto=-100}","Monto no positivo en estado de cuenta (cuenta 110): -100"
taskExecutor-3,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=108, fecha=2024-09-29, transaccion='deposito', monto=null}","Movimiento anual incompleto: MovimientoAnual{cuentaId=108, fecha=2024-09-29, transaccion='deposito', monto=null}"
taskExecutor-3,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=102, fecha=2024-03-11, transaccion='deposito', monto=-100}","Monto no positivo en estado de cuenta (cuenta 102): -100"
taskExecutor-3,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=102, fecha=2024-11-01, transaccion='compra', monto=-100}","Monto no positivo en estado de cuenta (cuenta 102): -100"
taskExecutor-3,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=104, fecha=2024-08-08, transaccion='compra', monto=-100}","Monto no positivo en estado de cuenta (cuenta 104): -100"
taskExecutor-3,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=106, fecha=2024-09-27, transaccion='compra', monto=-100}","Monto no positivo en estado de cuenta (cuenta 106): -100"
taskExecutor-3,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=106, fecha=2024-05-04, transaccion='compra', monto=-500}","Monto no positivo en estado de cuenta (cuenta 106): -500"
taskExecutor-3,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=116, fecha=2024-11-01, transaccion='deposito', monto=-100}","Monto no positivo en estado de cuenta (cuenta 116): -100"
taskExecutor-3,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=101, fecha=2024-12-26, transaccion='deposito', monto=-100}","Monto no positivo en estado de cuenta (cuenta 101): -100"
taskExecutor-3,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=110, fecha=2024-11-15, transaccion='compra', monto=-100}","Monto no positivo en estado de cuenta (cuenta 110): -100"
taskExecutor-3,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=116, fecha=2024-01-17, transaccion='retiro', monto=-100}","Monto no positivo en estado de cuenta (cuenta 116): -100"
taskExecutor-3,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=107, fecha=2024-08-11, transaccion='retiro', monto=-100}","Monto no positivo en estado de cuenta (cuenta 107): -100"
taskExecutor-3,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=119, fecha=2024-02-29, transaccion='compra', monto=null}","Movimiento anual incompleto: MovimientoAnual{cuentaId=119, fecha=2024-02-29, transaccion='compra', monto=null}"
taskExecutor-3,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=114, fecha=2024-02-21, transaccion='pago', monto=-500}","Tipo de transaccion anual no valido: pago"
taskExecutor-3,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=101, fecha=2024-03-07, transaccion='retiro', monto=-100}","Monto no positivo en estado de cuenta (cuenta 101): -100"
taskExecutor-3,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=102, fecha=2024-12-24, transaccion='pago', monto=3000}","Tipo de transaccion anual no valido: pago"
taskExecutor-3,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=119, fecha=2024-07-27, transaccion='retiro', monto=-500}","Monto no positivo en estado de cuenta (cuenta 119): -500"
taskExecutor-3,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=101, fecha=2024-01-17, transaccion='pago', monto=-100}","Tipo de transaccion anual no valido: pago"
taskExecutor-3,PROCESS,InvalidDataException,"MovimientoAnual{cuentaId=109, fecha=2024-01-22, transaccion='retiro', monto=-100}","Monto no positivo en estado de cuenta (cuenta 109): -100"
